_id,service_name,sequence,name_mm,road_mm,the_geom
720,10,96,အင်းဝ,သုမင်္ဂလာလမ်း,0101000020E610000096B377465B0B584020F12BD670D93040
721,10,97,တောင်ဥက္ကလာစာတိုက်,သုမင်္ဂလာလမ်း,0101000020E6100000C710001C7B0B5840C7F2AE7AC0D83040
722,10,98,ရုံးရှေ့,သုမင်္ဂလာလမ်း,0101000020E6100000069E7B0F970B5840D12346CF2DD83040
723,10,99,ပဒေသာ,သုမင်္ဂလာလမ်း,0101000020E610000067994528B60B584047054EB681D73040
724,10,100,(၁၄/၁၅) လမ်းဆုံ,သုမင်္ဂလာလမ်း,0101000020E6100000A4A7C821E20B58406877483140D63040
725,10,101,အောင်ရတနာ,သုမင်္ဂလာလမ်း,0101000020E6100000BBD23252EF0B58408236397CD2D53040
726,10,102,သရက်တော,သုမင်္ဂလာလမ်း,0101000020E61000000AF83592040C58400762D9CC21D53040
727,10,103,ဇဝန,လေးထောင့်ကန်လမ်း,0101000020E6100000187959130B0C584036751E15FFD33040
728,10,104,ခပ်ချီးယား,လေးထောင့်ကန်လမ်း,0101000020E6100000D905836BEE0B58409FE8BAF083D33040
729,10,105,အသင်းတိုက်,လေးထောင့်ကန်လမ်း,0101000020E6100000CF4BC5C6BC0B5840B857E6ADBAD23040
730,10,106,သုဝဏ္ဏလမ်းဆုံ,ဝေဇယန္တာလမ်း,0101000020E6100000821B295B240C584015E126A3CAD03040
731,10,107,ကျောက်တိုင်,မင်းနန္ဒာလမ်း,0101000020E61000001494A2957B0C58407898F6CDFDCD3040
732,10,108,မြေနီလမ်း,မင်းနန္ဒာလမ်း,0101000020E6100000C03FA54A940C5840CDCAF6216FCD3040
733,10,109,တပ်ဖွဲ့,မင်းနန္ဒာလမ်း,0101000020E610000041B62C5F970C5840BC5B59A2B3CC3040
734,10,110,(၁) ဈေးကွေ့,မင်းနန္ဒာလမ်း,0101000020E61000008928266F800C5840572426A8E1CB3040
735,10,111,အနော်မာ,ဇင်းဂမာလမ်း,0101000020E6100000F46C567DAE0C584027A1F48590CB3040
736,10,112,ထူပါရုံ,ဇင်းဂမာလမ်း,0101000020E610000030478FDFDB0C5840ACFF73982FCB3040
737,10,113,ရုပ်ရှင်ရုံ,ဇင်းဂမာလမ်း,0101000020E610000089B5F814000D584059E02BBAF5CA3040
738,10,114,(၅) ကွေ့,ဇင်းဂမာလမ်း,0101000020E6100000FC89CA86350D5840F1457BBC90CA3040
739,10,115,ဝေဇယန္တာ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E61000002F3201BF460D58404C33DDEBA4CA3040
740,10,116,ကြယ်ငါးပွင့်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E61000007C0C569C6A0D5840054D4BAC8CCA3040
741,10,117,(၄၉) အစိမ်းဂိတ်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000C170AE61860D584025B1A4DC7DCA3040
742,10,118,ခန်းမ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000355F251FBB0D5840D520CCED5ECA3040
743,10,119,ဂိတ်ဝ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E61000008D9944BDE00D5840212235ED62CA3040
744,10,120,(၁၃) ဂိတ်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000ED6305BF0D0E5840EBC726F911CB3040
745,10,121,ဆောက်လုပ်ရေး,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000A8380EBC5A0E58405DFC6D4F90CC3040
746,10,122,တံတားထိပ်,နဝရတ်ပတ်လမ်း,0101000020E6100000E222F774750E5840A532C51C04CD3040
747,10,123,ဆောက်လုပ်ရေး,ရတနာလမ်း,0101000020E610000094145800530E584021B0726891CD3040
748,11,1,သုံးရာသီ,ခရေပင်လမ်း,0101000020E61000001F84807C09095840349D9D0C8EEE3040
749,11,2,ရာသက်ပန်,ခရေပင်လမ်း,0101000020E6100000C6151747E50858408A1F63EE5AEE3040
750,11,3,ခရေပင်လမ်းခွဲ,အမှတ်(၁)လမ်းမ,0101000020E6100000E91038126808584073D6A71C93ED3040
751,11,4,စာတိုက်,အမှတ်(၁)လမ်းမ,0101000020E6100000D28DB0A88808584013EF004F5AEC3040
752,11,5,ဆေးကျောင်း,အမှတ်(၁)လမ်းမ,0101000020E6100000DE72F563930858401C446B459BEB3040
753,11,6,ဘီအိုစီ,အမှတ်(၁)လမ်းမ,0101000020E6100000FF5E0A0F9A0858405AB741EDB7EA3040
754,11,7,ပန်းခြံကုန်း,အမှတ်(၁)လမ်းမ,0101000020E6100000C102983270085840B7627FD93DE93040
755,11,8,ကုလားဘုရား,အမှတ်(၁)လမ်းမ,0101000020E61000004CC631923D0858400C40A374E9E73040
756,11,9,ထန်းပင်ကုန်း,အမှတ်(၁)လမ်းမ,0101000020E61000009C6B98A1F10758406C7A50508AE63040
757,11,10,စော်ဘွားကြီးကုန်းလမ်းဆုံ,အင်းစိန်ဘူတာရုံလမ်း,0101000020E6100000B6679604A8075840F296AB1F9BE43040
758,11,11,အာလိန်ငါးဆင့်,လမ်းသစ်လမ်း,0101000020E61000003E247CEF6F075840CE8DE9094BE43040
759,11,12,ဝပ်ရှော့,လမ်းသစ်လမ်း,0101000020E6100000D90759164C075840F4F928232EE43040
760,11,13,အုတ်ကျင်းဝ,လမ်းသစ်လမ်း,0101000020E610000078D503E621075840FCC7427408E43040
761,9,12,ကျောက်တိုင်,ဧရာဝဏ်လမ်းမကြီး,0101000020E610000033FE7DC6850C584045F30016F9CD3040
762,9,13,မြေနီလမ်း,မင်းနန္ဒာလမ်း,0101000020E6100000C03FA54A940C5840CDCAF6216FCD3040
763,9,14,တပ်ဖွဲ့,မင်းနန္ဒာလမ်း,0101000020E610000041B62C5F970C5840BC5B59A2B3CC3040
764,9,15,(၁) ဈေးကွေ့,မင်းနန္ဒာလမ်း,0101000020E61000009F1C0588820C58401822A7AFE7CB3040
765,9,16,သဒ္ဓါရုံ,မင်းနန္ဒာလမ်း,0101000020E610000027309DD66D0C5840ACFF73982FCB3040
766,9,17,ဝက်စု,မင်းနန္ဒာလမ်း,0101000020E6100000D029C8CF460C5840AE9E93DE37CA3040
767,9,18,ရန်အောင်,မင်းနန္ဒာလမ်း,0101000020E61000008099EFE0270C584059DFC0E446C93040
768,9,19,သင်္ဘောကျင်း,မင်းနန္ဒာလမ်း,0101000020E61000000DAB7823F30B58405A7EE02A4FC83040
769,9,20,ဝါဆို,ယမုံနာလမ်း,0101000020E61000004F5AB8ACC20B5840ED48F59D5FC83040
770,9,21,မင်္ဂလာဈေး,စက်ရုံလမ်း,0101000020E6100000AE9B525E2B0B58406631B1F9B8CA3040
771,9,22,ယုဇနပလာဇာ/လမ်းကျယ်,ဗညားဒလလမ်း,0101000020E610000011C8258E3C0B5840A9A3E36A64CB3040
772,9,23,အောင်မင်္ဂလာ,ဗညားဒလလမ်း,0101000020E6100000BF4351A04F0B5840E57CB1F7E2CB3040
773,9,24,သီတာ,ဗညားဒလလမ်း,0101000020E610000098FBE428400B584033A31F0DA7CC3040
774,9,25,ကျောက်မြောင်းဈေး,ကျိုက္ကဆံလမ်း,0101000020E6100000166BB8C83D0B5840B30B06D7DCCD3040
775,9,26,တာမွေဈေး/ တာမွေဗလီ,ကျိုက္ကဆံလမ်း,0101000020E6100000239EEC66460B58405F29CB10C7CE3040
776,9,27,တာမွေဗလီ,သမိန်ဗရမ်းလမ်း,0101000020E6100000533F6F2A520B5840BFBB95253ACF3040
777,9,28,အာသောက,သမိန်ဗရမ်းလမ်း,0101000020E6100000DF89592F860B58406A4C88B9A4CE3040
778,9,29,ဈေးလေး,သံသုမာလမ်း,0101000020E6100000C24F1C40BF0B5840A3C9C51858CF3040
779,9,30,ကော်စက်,သံသုမာလမ်း,0101000020E610000023BF7E880D0C5840AAF1D24D62D03040
780,9,31,သုဝဏ္ဏလမ်းဆုံ,သံသုမာလမ်း,0101000020E61000009221C7D6330C5840DA571EA4A7D03040
781,9,32,ကျောက်တိုင်,ဧရာဝဏ်လမ်းမကြီး,0101000020E610000028D2FD9C820C584084F57F0EF3CD3040
782,9,33,အနော်မာ,ဧရာဝဏ်လမ်းမကြီး,0101000020E61000000B26FE28EA0C58405C7347FFCBCD3040
783,9,34,ကျောင်းကွေ့/ထူပါရုံ,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000DDEBA4BE2C0D5840C38366D7BDCD3040
784,9,35,မြေနီ,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000AD4CF8A57E0D584005DB8827BBCD3040
785,9,36,(၈) ဂိတ်,ဧရာဝဏ်လမ်းမကြီး,0101000020E610000019C5724BAB0D5840BF44BC75FECD3040
786,9,37,သာကေတအဝိုင်း,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000C30E63D2DF0D5840C0CE4D9B71CE3040
787,9,38,(၁၀) ဈေး,ဧရာဝဏ်လမ်းမကြီး,0101000020E610000022A81ABD1A0E584063B83A00E2CE3040
788,9,39,(၃၄) ကားကြီးဂိတ်,ဧရာဝဏ်လမ်းမကြီး,0101000020E610000082583673480E5840770FD07D39CF3040
789,9,40,ဘုရားလေး,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000C1E10511A90E584062F5471806D03040
790,9,41,သံလမ်း,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000CD0358E4D70E5840C02154A9D9CF3040
791,9,42,သစ်ဆိတ်,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000E7C6F484250F58401DAF40F4A4D03040
792,9,43,အလိုတော်ပြည့်,ဧရာဝဏ်လမ်းမကြီး,0101000020E610000021CB82893F0F5840C91CCBBBEAD13040
793,10,1,လယ်ယာ (ဂိတ်ရင်း),နဝရတ်ပတ်လမ်း,0101000020E6100000D978B0C56E0E5840029CDEC5FBCD3040
794,10,2,ဆောက်လုပ်ရေး,ရတနာလမ်း,0101000020E6100000B51A12F7580E5840548F34B8ADCD3040
795,10,3,တံတားထိပ်,နဝရတ်ပတ်လမ်း,0101000020E6100000E4D87A86700E584008CA6DFB1ECD3040
796,10,4,ဆောက်လုပ်ရေး,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000A9A0A2EA570E58407592AD2EA7CC3040
797,10,5,(၁၃) ဂိတ်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000EEB1F4A10B0E584055A1815836CB3040
798,10,6,ဂိတ်ဝ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000A06F0B96EA0D5840C3F5285C8FCA3040
799,10,7,ခန်းမ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000342BDB87BC0D58406808C72C7BCA3040
800,10,8,(၄၉) အစိမ်းဂိတ်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000C90050C58D0D58408BFB8F4C87CA3040
801,10,9,ကြယ်ငါးပွင့်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000916456EF700D5840A391CF2B9ECA3040
802,10,10,ဝေဇယန္တာ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E610000021020EA14A0D5840EA77616BB6CA3040
803,10,12,(၅) ကွေ့,ဇင်းဂမာလမ်း,0101000020E6100000069CA564390D58402DCF83BBB3CA3040
804,10,13,ရုပ်ရှင်ရုံ,ဇင်းဂမာလမ်း,0101000020E610000086E5CFB7050D58401E335019FFCA3040
805,10,14,ထူပါရုံ,ဇင်းဂမာလမ်း,0101000020E610000038BD8BF7E30C5840A1A2EA573ACB3040
806,10,15,အနော်မာ,ဇင်းဂမာလမ်း,0101000020E610000000016BD5AE0C5840A1F2AFE595CB3040
807,10,16,(၁) ဈေးကွေ့,မင်းနန္ဒာလမ်း,0101000020E61000009F1C0588820C58401822A7AFE7CB3040
808,10,18,တပ်ဖွဲ့,မင်းနန္ဒာလမ်း,0101000020E6100000CFF41263990C584051D9B0A6B2CC3040
809,10,19,မြေနီလမ်း,မင်းနန္ဒာလမ်း,0101000020E6100000D15CA791960C58408FAB915D69CD3040
810,11,14,အင်းစိန်ပန်းခြံ,လမ်းသစ်လမ်း,0101000020E6100000D2A92B9FE506584060C9552C7EE33040
811,11,15,မြို့သစ်,ဗဟိုလမ်း,0101000020E61000009D137B681F075840FCC7427408E03040
812,11,16,သမိုင်းလမ်းဆုံ,ဗဟိုလမ်း,0101000020E6100000EA5BE674590758405DA5BBEB6CDC3040
813,11,17,အုတ်ကျင်း,ဗဟိုလမ်း,0101000020E6100000622EA9DA6E075840B680D07AF8DA3040
814,11,18,သီရိမြိုင်,ဗဟိုလမ်း,0101000020E61000009BE447FC8A075840AABA473657D93040
815,11,19,သံလမ်း,ဗဟိုလမ်း,0101000020E6100000C2120F289B07584030A017EE5CD83040
816,11,20,ကမာရွတ်,ဗဟိုလမ်း,0101000020E6100000F3380CE6AF075840F96871C630D73040
817,11,21,ဘူတာရုံလမ်း,ဗဟိုလမ်း,0101000020E6100000200A664CC10758409869FB5756D63040
818,11,22,ရွာမကွေ့,ဗဟိုလမ်း,0101000020E61000007958A835CD07584047904AB1A3D53040
819,11,23,ဆိုက်ကားဂိတ်,ဗဟိုလမ်း,0101000020E61000004FE5B4A7E4075840B34291EEE7D43040
820,11,24,ဘီအာဘီ,ဗဟိုလမ်း,0101000020E61000008B34F10EF0075840DFE1766858D43040
821,11,25,ခိုင်ရွှေဝါ,ဗဟိုလမ်း,0101000020E6100000B81FF0C000085840340F60915FD33040
822,11,26,ပြည်ရိပ်မွန်,ဗဟိုလမ်း,0101000020E6100000A0E062450D08584098A3C7EF6DD23040
823,11,27,ရဲဝင်း,ဗဟိုလမ်း,0101000020E6100000B98D06F016085840C992399677D13040
824,11,28,ဟံသာဝတီ,အထက်ကြည့်မြင်တိုင်လမ်း,0101000020E6100000B7EEE6A90E0858403106D671FCD03040
825,11,29,နတ်စင်လမ်း,အထက်ကြည့်မြင်တိုင်လမ်း,0101000020E6100000A56950340F085840E57ADB4C85D03040
826,11,30,စလင်းကွင်း,အထက်ကြည့်မြင်တိုင်လမ်း,0101000020E610000016DD7A4D0F085840F06AB93313D03040
827,11,31,ကြည်မြင်တိုင်ညဈေး,အထက်ကြည့်မြင်တိုင်လမ်း,0101000020E6100000A56950340F08584019A9F7544ECF3040
828,11,32,ကြည့်မြင်တိုင်ဘူတာ,အထက်ကြည့်မြင်တိုင်လမ်း,0101000020E6100000CAC16C020C0858408BC1C3B46FCE3040
829,11,33,(၉) ထပ်ကြီး,ဗားဂရာလမ်း,0101000020E61000002D5C566133085840581EA4A7C8CD3040
830,11,34,ရှမ်းလမ်း,ဗားဂရာလမ်း,0101000020E61000006AA164726A085840DECCE847C3CD3040
831,11,35,ရွှေမန်း,ဗားဂရာလမ်း,0101000020E6100000310A82C7B7085840D252793BC2CD3040
832,11,36,မြေနီကုန်း,ဗားဂရာလမ်း,0101000020E6100000F1F3DF83D7085840439259BDC3CD3040
833,11,37,ဝိဇယပလာဇာ,ဓမ္မစေတီလမ်း,0101000020E6100000E96514CB2D0958401CB7989F1BCE3040
834,11,39,အထက (၁) ဗဟန်း,ဓမ္မစေတီလမ်း,0101000020E6100000FE98D6A6B1095840BD8FA339B2CE3040
835,11,40,ရွှေဂုံတိုင်,အနောက်ရွှေဂုံတိုင်လမ်း,0101000020E6100000D42B6519E209584067F2CD3637CE3040
836,11,41,အုတ်လမ်း,အနောက်ရွှေဂုံတိုင်လမ်း,0101000020E6100000F2D077B7B2095840E4654D2CF0CD3040
837,11,42,မြောက်ဘက်မုခ်,အာဇာနည်လမ်း,0101000020E610000008E9297288095840187C9A9317CD3040
838,11,43,အရှေ့ဘက်မုခ်,အာဇာနည်လမ်း,0101000020E61000007EA7C98CB70958406A6AD95A5FCC3040
839,11,44,တောင်ဘက်မုခ်,ရွှေတိဂုံဘုရားလမ်း,0101000020E6100000D5E8D500A5095840A9DDAF027CCB3040
840,11,45,အရှေ့ဘက်မုခ်,အာဇာနည်လမ်း,0101000020E6100000844A5CC7B809584037C5E3A25ACC3040
841,11,46,မြောက်ဘက်မုခ်,အာဇာနည်လမ်း,0101000020E61000001497E31588095840C11DA8531ECD3040
842,11,47,အုတ်လမ်း,အနောက်ရွှေဂုံတိုင်လမ်း,0101000020E6100000F168E388B5095840BD3AC780ECCD3040
843,11,48,ရွှေဂုံတိုင်,အနောက်ရွှေဂုံတိုင်လမ်း,0101000020E61000009EEA909BE109584006651A4D2ECE3040
844,11,49,အထက (၁) ဗဟန်း,ဓမ္မစေတီလမ်း,0101000020E610000060234910AE0958401CB5C2F4BDCE3040
845,11,50,မြေနီကုန်း,ဗားဂရာလမ်း,0101000020E6100000868E1D54E2085840DC645419C6CD3040
846,11,51,ရွှေမန်း,ဗားဂရာလမ်း,0101000020E61000009DF4BEF1B50858404CA4349BC7CD3040
847,11,52,ရှမ်းလမ်း,ဗားဂရာလမ်း,0101000020E610000085EAE6E26F0858403448C153C8CD3040
848,11,53,(၉) ထပ်ကြီး,ဗားဂရာလမ်း,0101000020E6100000E0F2583332085840BDE3141DC9CD3040
849,11,54,ကြည့်မြင်တိုင်ဘူတာ,အထက်ကြည့်မြင်တိုင်လမ်း,0101000020E6100000535DC0CB0C085840AF97A60870CE3040
850,11,55,ကြည်မြင်တိုင်ညဈေး,အထက်ကြည့်မြင်တိုင်လမ်း,0101000020E610000057B2632310085840D2FC31AD4DCF3040
